batter,breaks,coordinates,description,endSpeed,extension,game_pk,pitcher,plateTime,result,startSpeed,strikeZoneBottom,strikeZoneTop,type,typeConfidence,zone
663656,"{'breakAngle': 3.6, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -38.8, 'breakVerticalInduced': 0.5, 'breakHorizontal': -2.3, 'spinRate': 1756, 'spinDirection': 65}","{'aY': 30.053603688874066, 'aZ': -31.187144080745096, 'pfxX': 0.3160419008095392, 'pfxZ': 0.6592297258669007, 'pX': 1.1093270918836868, 'pZ': 1.9638394313616876, 'vX0': 5.806677736674265, 'vY0': -122.66691101354807, 'vZ0': -3.529113952262607, 'x': 74.72, 'y': 185.76, 'x0': -1.3552161583670626, 'y0': 50.000456859949175, 'z0': 6.1539217147730465, 'aX': 0.4674403252015982}",Ball,76.0,6.8426671281764255,718760,608337,0.45096954713987536,Single,84.4,1.732589793196,3.4382994654562,Slider,0.9,14
663656,"{'breakAngle': 22.8, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -34.3, 'breakVerticalInduced': 8.6, 'breakHorizontal': 13.9, 'spinRate': 1338, 'spinDirection': 230}","{'aY': 22.801571315050516, 'aZ': -25.019010643481227, 'pfxX': -8.296255314265904, 'pfxZ': 5.2591155040496, 'pX': -0.5615201601592889, 'pZ': 1.8781011100698979, 'vX0': 4.092030601653151, 'vY0': -116.23205959053459, 'vZ0': -4.288427002210083, 'x': 138.4, 'y': 188.07, 'x0': -1.2715449849204616, 'y0': 50.00560790008028, 'z0': 6.136650991465365, 'aX': -11.296558867895369}","In play, run(s)",73.2,6.984618665770509,718760,608337,0.4721441772401298,Single,79.9,1.66,3.54,Changeup,0.91,7
676801,"{'breakAngle': 2.4, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -40.1, 'breakVerticalInduced': 0.4, 'breakHorizontal': 1.2, 'spinRate': 1943, 'spinDirection': 45}","{'aY': 24.325641750052835, 'aZ': -31.657880224591487, 'pfxX': -1.0907745487835334, 'pfxZ': 0.3580349417003976, 'pX': -0.41253975171498747, 'pZ': 2.4755456316586657, 'vX0': 2.954879036573606, 'vY0': -119.96395876538831, 'vZ0': -2.232803798045621, 'x': 132.73, 'y': 171.94, 'x0': -1.5213604393434816, 'y0': 50.0053789449921, 'z0': 6.254715377070008, 'aX': -1.5823870147279029}","In play, run(s)",75.5,6.925049193494972,718760,608337,0.45749440668248864,Single,82.4,1.53,3.21,Slider,0.89,4
682073,"{'breakAngle': 2.4, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -38.3, 'breakVerticalInduced': 1.6, 'breakHorizontal': -1.9, 'spinRate': 1877, 'spinDirection': 86}","{'aY': 29.634720675612506, 'aZ': -30.774597701191023, 'pfxX': 0.6129365608237203, 'pfxZ': 0.9541661548642875, 'pX': -0.3005735539241384, 'pZ': 2.8918525253547367, 'vX0': 2.671345041988009, 'vY0': -121.76195616441532, 'vZ0': -1.6621406976242066, 'x': 128.46, 'y': 160.7, 'x0': -1.503203815231253, 'y0': 50.00026504349572, 'z0': 6.311869904699268, 'aX': 0.896523337796669}",Called Strike,75.2,6.857905270718421,718760,608337,0.4543225537064357,Groundout,83.7,1.67556296637091,3.2695051653632,Slider,0.9,1
682073,"{'breakAngle': 21.6, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -36.4, 'breakVerticalInduced': 7.4, 'breakHorizontal': 14.5, 'spinRate': 1378, 'spinDirection': 228}","{'aY': 21.979569222859336, 'aZ': -26.0806485014637, 'pfxX': -8.771461132512304, 'pfxZ': 4.553244423504096, 'pX': 0.017440574658194447, 'pZ': 1.8718396726794835, 'vX0': 5.2650661077095355, 'vY0': -115.13862773674109, 'vZ0': -4.069939594742892, 'x': 116.34, 'y': 188.24, 'x0': -1.1627893153481241, 'y0': 50.00294519460769, 'z0': 6.194689524637841, 'aX': -11.741522251929212}","In play, out(s)",72.7,6.8968798331912895,718760,608337,0.4762491999770262,Groundout,79.2,1.65,3.43,Changeup,0.91,8
660162,"{'breakAngle': 14.4, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -39.1, 'breakVerticalInduced': 3.5, 'breakHorizontal': -9.8, 'spinRate': 2633, 'spinDirection': 65}","{'aY': 22.898759574479854, 'aZ': -29.391431943403518, 'pfxX': 4.8181014455113775, 'pfxZ': 2.0270655156519695, 'pX': 0.5271245447952244, 'pZ': 2.2935336082737705, 'vX0': 4.552447779472931, 'vY0': -116.74358023120303, 'vZ0': -1.7261955977777728, 'x': 96.91, 'y': 176.85, 'x0': -2.077480999059877, 'y0': 50.00478465787198, 'z0': 5.820875003851504, 'aX': 6.62036209164653}",Called Strike,73.7,5.911922402446338,718760,664353,0.46998621617128844,Home Run,80.2,1.53286696460979,3.18498180481625,Sweeper,2.0,6
660162,"{'breakAngle': 32.4, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -29.8, 'breakVerticalInduced': 7.3, 'breakHorizontal': 18.7, 'spinRate': 2138, 'spinDirection': 241}","{'aY': 29.213474935438157, 'aZ': -24.924562311777002, 'pfxX': -11.135748552708398, 'pfxZ': 4.6007821589675855, 'pX': -0.9289572098636989, 'pZ': 1.8436562293923235, 'vX0': 5.01616423693498, 'vY0': -125.77606047965187, 'vZ0': -4.76434005368009, 'x': 152.41, 'y': 189.0, 'x0': -1.519275992448122, 'y0': 50.00593739452392, 'z0': 5.822755019249388, 'aX': -17.56720760706794}",Foul,78.4,5.946208673701152,718760,664353,0.43809642709805274,Home Run,86.5,1.47,3.33,Changeup,2.0,13
660162,"{'breakAngle': 8.4, 'breakLength': 13.2, 'breakY': 24.0, 'breakVertical': -57.4, 'breakVerticalInduced': -15.1, 'breakHorizontal': -8.2, 'spinRate': 2553, 'spinDirection': 35}","{'aY': 25.37153724333159, 'aZ': -43.4774280394122, 'pfxX': 3.97252576352332, 'pfxZ': -8.189060083513763, 'pX': 0.5079516848306502, 'pZ': 1.0302843987694126, 'vX0': 3.488244580349531, 'vY0': -117.6431374141884, 'vZ0': -2.2845746177365447, 'x': 97.64, 'y': 210.96, 'x0': -1.5179622036686957, 'y0': 50.00126415701248, 'z0': 6.099926511476115, 'aX': 5.484924950238955}",Foul,74.2,5.883799594760069,718760,664353,0.46822987849711417,Home Run,80.8,1.47,3.33,Curveball,2.0,14
660162,"{'breakAngle': 36.0, 'breakLength': 3.6, 'breakY': 24.0, 'breakVertical': -11.3, 'breakVerticalInduced': 20.2, 'breakHorizontal': 7.9, 'spinRate': 2311, 'spinDirection': 205}","{'aY': 30.509966615760735, 'aZ': -9.771651116541301, 'pfxX': -4.717372631429422, 'pfxZ': 11.97243841166657, 'pX': -0.7551475861167641, 'pZ': 2.552088929215515, 'vX0': 2.604236465317017, 'vY0': -136.08037911661347, 'vZ0': -8.123602869623788, 'x': 145.78, 'y': 169.87, 'x0': -1.1128490394841641, 'y0': 50.00276362196253, 'z0': 6.257277442669032, 'aX': -8.826541424526798}","In play, run(s)",85.4,5.953354079956997,718760,664353,0.40285893809773743,Home Run,93.6,1.47,3.33,Four-Seam Fastball,2.0,4
683734,"{'breakAngle': 12.0, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -38.9, 'breakVerticalInduced': 2.6, 'breakHorizontal': -8.6, 'spinRate': 2622, 'spinDirection': 71}","{'aY': 22.838011642566396, 'aZ': -29.59109045551213, 'pfxX': 4.170487125638288, 'pfxZ': 1.8271270897436702, 'pX': 0.3829363516106546, 'pZ': 1.45219509002806, 'vX0': 4.20994291706802, 'vY0': -118.18507424548974, 'vZ0': -3.6048687757181597, 'x': 102.4, 'y': 199.57, 'x0': -1.9641397252164745, 'y0': 50.00087681661481, 'z0': 5.719182493356569, 'aX': 5.890197218698109}",Swinging Strike,74.9,5.8462452751743355,718760,664353,0.4637030986269517,Groundout,81.2,1.53,3.23,Sweeper,0.9,14
683734,"{'breakAngle': 19.2, 'breakLength': 10.8, 'breakY': 24.0, 'breakVertical': -44.2, 'breakVerticalInduced': -1.1, 'breakHorizontal': -15.6, 'spinRate': 2582, 'spinDirection': 62}","{'aY': 23.858947738871613, 'aZ': -33.33013504208073, 'pfxX': 8.312459531788496, 'pfxZ': -0.8501140186883784, 'pX': -0.030558540785544288, 'pZ': 3.0094592809982976, 'vX0': 2.168303491621404, 'vY0': -116.43742633191242, 'vZ0': 0.39047122746086416, 'x': 118.16, 'y': 157.52, 'x0': -2.055866676550957, 'y0': 50.00278079399856, 'z0': 6.018492858737573, 'aX': 11.301603873613269}",Called Strike,73.1,5.871270057195829,718760,664353,0.47217401299685013,Groundout,80.0,1.41858063469931,3.10037579938511,Sweeper,0.91,2
683734,"{'breakAngle': 20.4, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -40.0, 'breakVerticalInduced': 1.4, 'breakHorizontal': -15.0, 'spinRate': 2652, 'spinDirection': 65}","{'aY': 25.272986965560325, 'aZ': -30.806939137728897, 'pfxX': 7.6180528200448, 'pfxZ': 0.9701334884917188, 'pX': 1.1830740499376933, 'pZ': 2.023002338328524, 'vX0': 4.723670085789742, 'vY0': -118.88110145813107, 'vZ0': -2.3382265024752, 'x': 71.9, 'y': 184.16, 'x0': -1.8274887809897202, 'y0': 50.004542762543565, 'z0': 5.847948616266635, 'aX': 10.778146604446711}","In play, out(s)",74.7,5.873582527559882,718760,664353,0.4627945204828068,Groundout,81.7,1.53,3.23,Sweeper,0.91,14
693049,"{'breakAngle': 37.2, 'breakLength': 6.0, 'breakY': 24.0, 'breakVertical': -22.4, 'breakVerticalInduced': 15.1, 'breakHorizontal': 16.6, 'spinRate': 2165, 'spinDirection': 230}","{'aY': 26.57565987471984, 'aZ': -17.61770820929359, 'pfxX': -10.29584046476521, 'pfxZ': 9.340101080254378, 'pX': 0.5082196115372023, 'pZ': 1.1625982855414483, 'vX0': 8.153733774846572, 'vY0': -124.46457088765399, 'vZ0': -7.617534141842672, 'x': 97.63, 'y': 207.39, 'x0': -1.4835906320350158, 'y0': 50.000302852560445, 'z0': 5.738730516163909, 'aX': -16.041050896692973}",Ball,78.1,5.986709688937064,718760,664353,0.44122418111019046,Lineout,85.8,1.58996723511031,3.35394475690578,Changeup,2.0,14
693049,"{'breakAngle': 8.4, 'breakLength': 13.2, 'breakY': 24.0, 'breakVertical': -56.6, 'breakVerticalInduced': -13.6, 'breakHorizontal': -8.3, 'spinRate': 2786, 'spinDirection': 37}","{'aY': 24.106471274314192, 'aZ': -42.46018021673221, 'pfxX': 4.2326271492833865, 'pfxZ': -7.592448473638863, 'pX': -0.29001607131423596, 'pZ': 1.891552285616905, 'vX0': 2.1961169783987877, 'vY0': -116.34410306832335, 'vZ0': -0.5143014145368145, 'x': 128.05, 'y': 187.71, 'x0': -1.7993961472897857, 'y0': 50.000823739840556, 'z0': 6.178402921869849, 'aX': 5.736387963566342}","In play, out(s)",73.4,5.671170645256896,718760,664353,0.47281635598252203,Lineout,79.9,1.513,3.319,Curveball,2.0,8
462101,"{'breakAngle': 22.8, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -38.2, 'breakVerticalInduced': 3.1, 'breakHorizontal': -16.3, 'spinRate': 2704, 'spinDirection': 63}","{'aY': 24.051458980361033, 'aZ': -29.318767366571183, 'pfxX': 8.414580410510492, 'pfxZ': 2.0121109913243975, 'pX': 1.1985588255825745, 'pZ': 1.8380642247052172, 'vX0': 4.3893461969361915, 'vY0': -118.67077372993015, 'vZ0': -2.9708457218985043, 'x': 71.31, 'y': 189.15, 'x0': -1.771900553435233, 'y0': 50.00220688445141, 'z0': 5.7945287127956755, 'aX': 11.922760729238126}",Ball,74.9,5.994235702217521,718760,664353,0.46268784277495545,Groundout,81.5,1.38909618579367,2.95918522012339,Sweeper,0.91,14
462101,"{'breakAngle': 38.4, 'breakLength': 4.8, 'breakY': 24.0, 'breakVertical': -15.4, 'breakVerticalInduced': 16.8, 'breakHorizontal': 12.0, 'spinRate': 2231, 'spinDirection': 217}","{'aY': 31.642609004843294, 'aZ': -13.910536747982963, 'pfxX': -7.539021049090357, 'pfxZ': 10.032209084549205, 'pX': -0.03512301767564082, 'pZ': 2.3521797401501443, 'vX0': 7.146279374217061, 'vY0': -134.6770696896297, 'vZ0': -6.5219296516174765, 'x': 118.34, 'y': 175.27, 'x0': -1.7548082283890745, 'y0': 50.005155762058216, 'z0': 5.805373884183917, 'aX': -13.729455551471307}",Foul,84.1,6.000062786263644,718760,664353,0.4080667773618365,Groundout,92.7,1.39,3.09,Sinker,2.0,5
462101,"{'breakAngle': 15.6, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -38.4, 'breakVerticalInduced': 2.4, 'breakHorizontal': -10.9, 'spinRate': 2734, 'spinDirection': 59}","{'aY': 24.27791032173081, 'aZ': -29.922863887222494, 'pfxX': 5.3251945259849744, 'pfxZ': 1.5674084430303568, 'pX': 1.1722222271985159, 'pZ': 1.9686930747728053, 'vX0': 5.2849031680569984, 'vY0': -119.35183920585581, 'vZ0': -2.7253291202779053, 'x': 72.32, 'y': 185.63, 'x0': -1.7673995839289554, 'y0': 50.0006915798451, 'z0': 5.8366999143340275, 'aX': 7.63423242608817}",Ball,75.3,5.993913837583916,718760,664353,0.4599794320876258,Groundout,82.0,1.44716282287721,2.9874411952358,Sweeper,0.9,14
462101,"{'breakAngle': 10.8, 'breakLength': 12.0, 'breakY': 24.0, 'breakVertical': -54.6, 'breakVerticalInduced': -12.1, 'breakHorizontal': -10.6, 'spinRate': 2712, 'spinDirection': 42}","{'aY': 24.61175607843494, 'aZ': -41.844768749411166, 'pfxX': 5.452891753337493, 'pfxZ': -7.011137916586167, 'pX': 0.11581944940469989, 'pZ': 2.455414652706487, 'vX0': 2.6372422321824733, 'vY0': -117.33915150768827, 'vZ0': 0.7956610552092402, 'x': 112.59, 'y': 172.48, 'x0': -1.7354305781753998, 'y0': 50.005286598610425, 'z0': 6.047043620547639, 'aX': 7.516454619517155}","In play, out(s)",73.8,5.9855515842333284,718760,664353,0.46887185051890423,Groundout,80.6,1.39,3.09,Curveball,0.9,5
673237,"{'breakAngle': 9.6, 'breakLength': 2.4, 'breakY': 24.0, 'breakVertical': -13.0, 'breakVerticalInduced': 18.7, 'breakHorizontal': 2.3, 'spinRate': 2190, 'spinDirection': 198}","{'aY': 30.96612052086557, 'aZ': -11.819173494544227, 'pfxX': -2.1458463431729253, 'pfxZ': 10.999352339889294, 'pX': 1.4190584279545593, 'pZ': 3.07462181294779, 'vX0': 7.276833418702292, 'vY0': -135.5176833528345, 'vZ0': -6.174741676477649, 'x': 62.91, 'y': 155.77, 'x0': -1.028049179634057, 'y0': 50.00648127240036, 'z0': 6.216521413475328, 'aX': -3.972920866645304}",Ball,84.9,6.995178625598973,718760,608337,0.40493013581842385,Walk,93.3,1.56142071361309,3.15678892996935,Four-Seam Fastball,0.9,12
673237,"{'breakAngle': 3.6, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -42.8, 'breakVerticalInduced': -1.0, 'breakHorizontal': -3.1, 'spinRate': 1958, 'spinDirection': 56}","{'aY': 25.577131589023438, 'aZ': -32.483909985303505, 'pfxX': 0.8996180953394557, 'pfxZ': -0.2192359654291094, 'pX': 1.2823441215397362, 'pZ': 1.8317812990676576, 'vX0': 5.5439191564631205, 'vY0': -118.20506462142743, 'vZ0': -3.166082008909236, 'x': 68.12, 'y': 189.32, 'x0': -1.2245651549519594, 'y0': 50.0050182227664, 'z0': 6.215757038761888, 'aX': 1.254159763173007}",Ball,74.1,6.83006852519643,718760,608337,0.4659669947849907,Walk,81.3,1.50430603507631,3.12858691415835,Slider,0.89,14
673237,"{'breakAngle': 21.6, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -31.8, 'breakVerticalInduced': 11.6, 'breakHorizontal': 12.7, 'spinRate': 1569, 'spinDirection': 222}","{'aY': 22.390018207311318, 'aZ': -23.430994446843037, 'pfxX': -7.741616705601105, 'pfxZ': 6.473785530089399, 'pX': 0.05173516527993421, 'pZ': 3.263812801626806, 'vX0': 5.020327135141118, 'vY0': -115.73087112428213, 'vZ0': -1.5675451645841076, 'x': 115.03, 'y': 150.66, 'x0': -1.1440572165577942, 'y0': 50.00533704235396, 'z0': 6.202671069334245, 'aX': -10.461769641094742}",Swinging Strike,72.7,6.987029675234783,718760,608337,0.47398930557355845,Walk,79.5,1.535,3.371,Changeup,0.91,2
673237,"{'breakAngle': 22.8, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -31.9, 'breakVerticalInduced': 11.5, 'breakHorizontal': 13.1, 'spinRate': 1507, 'spinDirection': 226}","{'aY': 22.654723779168634, 'aZ': -23.38114117552124, 'pfxX': -7.956004803435239, 'pfxZ': 6.519606390427684, 'pX': -0.17046300233853698, 'pZ': 2.9618430641400852, 'vX0': 4.952313014290239, 'vY0': -115.69194909897367, 'vZ0': -2.3095024496118524, 'x': 123.5, 'y': 158.81, 'x0': -1.3108895392684285, 'y0': 50.00169738298194, 'z0': 6.226197816733339, 'aX': -10.727026329570622}",Foul,72.6,6.765158897997268,718760,608337,0.47441030676495544,Walk,79.5,1.535,3.371,Changeup,0.91,2
673237,"{'breakAngle': 0.0, 'breakLength': 9.6, 'breakY': 24.0, 'breakVertical': -43.2, 'breakVerticalInduced': -2.6, 'breakHorizontal': -0.6, 'spinRate': 2114, 'spinDirection': 43}","{'aY': 24.59904402205968, 'aZ': -33.68988249972829, 'pfxX': -0.6943324861550781, 'pfxZ': -1.0472216420487923, 'pX': 1.8023220229000094, 'pZ': 1.511519386263659, 'vX0': 7.0412205303065125, 'vY0': -119.8191142773423, 'vZ0': -3.745791461019711, 'x': 48.3, 'y': 197.97, 'x0': -1.0927035367055173, 'y0': 50.00397058505724, 'z0': 6.12675572596889, 'aX': -1.0030746278755733}",Ball,75.7,6.89533964002409,718760,608337,0.45830440325609123,Walk,82.4,1.47573797210118,3.07215562779691,Slider,0.9,14
673237,"{'breakAngle': 21.6, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -34.6, 'breakVerticalInduced': 8.6, 'breakHorizontal': 13.9, 'spinRate': 1477, 'spinDirection': 225}","{'aY': 22.972953155474748, 'aZ': -25.774683725408096, 'pfxX': -8.193194461215727, 'pfxZ': 4.723541975119025, 'pX': -0.8526594989080467, 'pZ': 3.4624828226755833, 'vX0': 3.481471688564936, 'vY0': -116.05649488538664, 'vZ0': -0.7948755758748813, 'x': 149.5, 'y': 145.29, 'x0': -1.3126967540160281, 'y0': 50.00504100529252, 'z0': 6.277868273149013, 'aX': -11.108914891776948}",Ball,72.7,6.931798897559868,718760,608337,0.47306592475623743,Walk,79.7,1.47573797210118,3.04392644163285,Changeup,0.91,11
667452,"{'breakAngle': 2.4, 'breakLength': 2.4, 'breakY': 24.0, 'breakVertical': -11.3, 'breakVerticalInduced': 20.5, 'breakHorizontal': 0.5, 'spinRate': 2145, 'spinDirection': 202}","{'aY': 32.75296987674747, 'aZ': -9.34850472576649, 'pfxX': -1.24214117019039, 'pfxZ': 12.37564650410926, 'pX': 1.3745805124202093, 'pZ': 2.1899976413930733, 'vX0': 7.242330265977603, 'vY0': -135.6973880646623, 'vZ0': -8.569392671960763, 'x': 64.6, 'y': 179.65, 'x0': -1.1802380331066589, 'y0': 50.00083307370254, 'z0': 6.060877927624953, 'aX': -2.2911116214321305}",Ball,84.7,7.108078140974521,718760,608337,0.4053552022841611,Pop Out,93.5,1.58996723511031,3.2695051653632,Four-Seam Fastball,0.9,14
667452,"{'breakAngle': 9.6, 'breakLength': 2.4, 'breakY': 24.0, 'breakVertical': -11.3, 'breakVerticalInduced': 20.5, 'breakHorizontal': 1.9, 'spinRate': 2138, 'spinDirection': 203}","{'aY': 32.629204606289186, 'aZ': -9.232293918191573, 'pfxX': -1.6998089298810592, 'pfxZ': 12.492079110393515, 'pX': 0.40500389443243057, 'pZ': 1.935430738348339, 'vX0': 4.792497509175066, 'vY0': -135.40660080077734, 'vZ0': -9.279061431999892, 'x': 101.56, 'y': 186.52, 'x0': -1.1757139854648275, 'y0': 50.002412204811286, 'z0': 6.074889874759641, 'aX': -3.1223002943817093}",Foul,84.4,6.970292369649052,718760,608337,0.406241679050765,Pop Out,93.3,1.565,3.411,Four-Seam Fastball,0.9,9
667452,"{'breakAngle': 4.8, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -38.0, 'breakVerticalInduced': 1.7, 'breakHorizontal': -3.0, 'spinRate': 1795, 'spinDirection': 125}","{'aY': 30.59998123139568, 'aZ': -30.413769335521575, 'pfxX': 0.7562692795431829, 'pfxZ': 1.2047268949243222, 'pX': 1.0269267599896237, 'pZ': 2.577736323813274, 'vX0': 5.431089303398381, 'vY0': -122.00285802926776, 'vZ0': -2.4280874881890786, 'x': 77.86, 'y': 169.18, 'x0': -1.3541295811963996, 'y0': 50.00465019313562, 'z0': 6.286008361431984, 'aX': 1.105545232631788}",Ball,75.2,6.7225747917335905,718760,608337,0.45412530657994665,Pop Out,84.0,1.58996723511031,3.2131654968164,Slider,0.9,12
667452,"{'breakAngle': 4.8, 'breakLength': 8.4, 'breakY': 24.0, 'breakVertical': -39.4, 'breakVerticalInduced': 1.1, 'breakHorizontal': -3.5, 'spinRate': 1754, 'spinDirection': 132}","{'aY': 30.975090027354113, 'aZ': -30.83661151606896, 'pfxX': 1.4044731550499052, 'pfxZ': 0.9280445904084687, 'pX': -0.06919730689831297, 'pZ': 2.2177950773494746, 'vX0': 3.0036881273452964, 'vY0': -121.20064869362196, 'vZ0': -2.8340726512279066, 'x': 119.64, 'y': 178.9, 'x0': -1.5236221156592165, 'y0': 50.00176380055121, 'z0': 6.188252048754394, 'aX': 2.0198794464612937}","In play, out(s)",74.5,6.906272594658782,718760,608337,0.45777139012193,Pop Out,83.4,1.565,3.411,Slider,0.9,8
665161,"{'breakAngle': 3.6, 'breakLength': 2.4, 'breakY': 24.0, 'breakVertical': -11.5, 'breakVerticalInduced': 20.3, 'breakHorizontal': 0.7, 'spinRate': 2062, 'spinDirection': 200}","{'aY': 32.070945983954, 'aZ': -9.871592339678823, 'pfxX': -1.0473775257166862, 'pfxZ': 12.07528026099775, 'pX': 0.607266483962596, 'pZ': 2.5014311424531255, 'vX0': 5.215016421101491, 'vY0': -135.63012376669687, 'vZ0': -7.699939168864175, 'x': 93.85, 'y': 171.24, 'x0': -1.2116075528929733, 'y0': 50.00305345005916, 'z0': 6.081164135719, 'aX': -1.9353814509190437}",Foul,84.7,7.0365829909357736,718760,608337,0.4051958712352275,Hit By Pitch,93.3,1.74,3.61,Four-Seam Fastball,0.9,6
665161,"{'breakAngle': 8.4, 'breakLength': 2.4, 'breakY': 24.0, 'breakVertical': -12.5, 'breakVerticalInduced': 19.4, 'breakHorizontal': 1.7, 'spinRate': 2171, 'spinDirection': 199}","{'aY': 32.08914148298316, 'aZ': -10.510065785125274, 'pfxX': -1.3937582873089627, 'pfxZ': 11.807573628392639, 'pX': -0.1064168146276553, 'pZ': 1.9725779317866006, 'vX0': 3.376702290953644, 'vY0': -135.22708498493807, 'vZ0': -8.999563539108493, 'x': 121.06, 'y': 185.52, 'x0': -1.195456999958182, 'y0': 50.00043148945697, 'z0': 6.100119475079948, 'aX': -2.5569956235091413}",Called Strike,84.5,7.033305021784745,718760,608337,0.40651043500160844,Hit By Pitch,93.1,1.76109196907844,3.52256818725824,Four-Seam Fastball,0.9,8
665161,"{'breakAngle': 10.8, 'breakLength': 2.4, 'breakY': 24.0, 'breakVertical': -11.3, 'breakVerticalInduced': 20.9, 'breakHorizontal': 2.3, 'spinRate': 2165, 'spinDirection': 202}","{'aY': 33.253029130974376, 'aZ': -10.63088141766906, 'pfxX': -1.925699803597766, 'pfxZ': 11.853482089075984, 'pX': 0.43038295241495794, 'pZ': 4.378781485177279, 'vX0': 5.054487778956798, 'vY0': -134.9236298250059, 'vZ0': -2.8783824904196416, 'x': 100.59, 'y': 120.55, 'x0': -1.2289810595254251, 'y0': 50.003257063817706, 'z0': 6.224061260206519, 'aX': -3.5008022349913155}",Foul,83.6,6.8583085731587445,718760,608337,0.4081891592082729,Hit By Pitch,92.8,1.74,3.61,Four-Seam Fastball,0.9,12
665161,"{'breakAngle': 24.0, 'breakLength': 7.2, 'breakY': 24.0, 'breakVertical': -30.6, 'breakVerticalInduced': 10.2, 'breakHorizontal': 13.9, 'spinRate': 1369, 'spinDirection': 227}","{'aY': 23.59281045730686, 'aZ': -23.77477069179759, 'pfxX': -7.97786443144761, 'pfxZ': 5.853727614063242, 'pX': -1.5174049014439723, 'pZ': 2.966881406056548, 'vX0': 2.0986013089250117, 'vY0': -119.21475662227083, 'vZ0': -2.5595721732649834, 'x': 174.84, 'y': 158.67, 'x0': -1.3743856484627812, 'y0': 50.00174162135716, 'z0': 6.207416929724643, 'aX': -11.446355219227469}",Hit By Pitch,75.0,6.750434777534035,718760,608337,0.46000039473352317,Hit By Pitch,81.9,1.74,3.61,Changeup,0.9,11
